Run,Desc_Index,Library,Popularity,Temperature,Description,Cosine_sim,Gunning_Fog_Index
1,127,is-builtin-module,top,0.4,`is-builtin-module` is a small JavaScript utility that checks whether a given module name is a Node.js built-in module. It’s commonly used in backend tooling to distinguish core Node modules like `fs` or `path` from third-party packages.,0.7007263,12.577777777777778
1,128,read-pkg,top,0.4,"`read-pkg` is a JavaScript library for reading and parsing `package.json` files, returning the package metadata as a convenient object. It’s commonly used in Node.js tooling to access project/package information such as name, version, dependencies, and scripts.",0.60312474,13.600000000000001
1,129,diffie-hellman,top,0.4,"`diffie-hellman` is a JavaScript library for performing Diffie-Hellman key exchange, allowing two parties to securely establish a shared secret over an insecure channel. It supports generating private/public keys and computing a common secret for cryptographic workflows.",0.73401797,18.311111111111114
1,130,expand-brackets,top,0.4,"`expand-brackets` is a JavaScript utility for expanding bracket expressions in strings, commonly used in glob and pattern-processing workflows to convert bracket syntax into more explicit matching forms.",0.6396006,22.651851851851855
1,131,duplexify,top,0.4,"`duplexify` is a Node.js utility library for combining a writable stream and a readable stream into a single duplex stream. It’s commonly used to wrap separate input/output streams behind one unified interface, making stream composition and piping easier in backend applications.",0.6167177,16.198373983739838
1,132,path-is-absolute,top,0.4,"`path-is-absolute` is a small JavaScript utility library that checks whether a given file path is absolute. It helps backend and Node.js applications reliably determine if a path starts from the filesystem root, handling platform differences between POSIX and Windows.",0.31892318,13.405128205128205
1,133,is-dotfile,top,0.4,"`is-dotfile` is a small JavaScript utility for checking whether a given file path refers to a dotfile, meaning a hidden file or directory whose name starts with `.` such as `.env` or `.gitignore`.",0.66608024,19.05
1,134,extglob,top,0.4,"`extglob` is a JavaScript library for matching extended glob patterns in file paths and strings. It adds advanced pattern syntax beyond standard globs, such as `?()`, `*()`, `+()`, `@()`, and `!()` for flexible pattern matching and filtering.",0.5916685,9.266666666666666
1,135,eslint-plugin-react,top,0.4,"`eslint-plugin-react` is an ESLint plugin that adds React-specific linting rules and best-practice checks for JavaScript and JSX code. It helps catch common React mistakes, enforce consistent code style, and improve code quality in React applications.",0.7483534,15.0
1,136,array-find-index,top,0.4,"`array-find-index` is a small JavaScript utility library that returns the index of the first array element matching a given predicate, similar to `Array.prototype.findIndex`. It’s useful for environments that need a lightweight implementation or compatibility support.",0.5193982,18.428571428571427
1,137,encodeurl,top,0.4,`encodeurl` is a small JavaScript utility for safely percent-encoding URLs while preserving existing valid URL characters and avoiding over-encoding. It’s commonly used in Node.js/Express applications to encode URL paths and components in a way that is more RFC-friendly than `encodeURIComponent` for whole URLs.,0.63014627,17.826356589147288
1,138,fs-write-stream-atomic,top,0.4,"`fs-write-stream-atomic` is a Node.js library that provides an atomic file write stream, helping ensure files are written safely by writing to a temporary file and then renaming it into place to avoid partial or corrupted writes.",0.7729039,12.755555555555556
1,139,kind-of,top,0.4,"`kind-of` is a tiny JavaScript utility library used to determine the precise type or “kind” of a value. It returns consistent type names for common JavaScript values like arrays, objects, dates, regexes, functions, maps, sets, buffers, and more.",0.4310735,12.863157894736842
1,140,interpret,top,0.4,"**interpret** is a JavaScript library that loads and registers a wide range of file format parsers and compilers, especially for build tools like **Node.js** and **webpack**. It helps applications automatically interpret files such as TypeScript, CoffeeScript, YAML, TOML, and others by matching file extensions to the appropriate handler.",0.3894297,15.56666666666667
1,141,os-locale,top,0.4,**os-locale** is a JavaScript library that detects the operating system’s preferred locale/language setting. It’s commonly used in Node.js apps to determine the user’s default locale for localization and internationalization purposes.,0.56519127,14.66666666666667
1,142,shebang-regex,top,0.4,"`shebang-regex` is a small JavaScript utility that provides a regular expression for matching Unix shebang lines at the start of a file, such as `#!/usr/bin/env node`. It’s commonly used in Node.js tools to detect and strip shebangs from scripts.",0.61016774,12.37948717948718
1,143,content-disposition,top,0.4,"`content-disposition` is a Node.js library for generating and parsing HTTP `Content-Disposition` header values. It helps format response headers for file downloads and attachments, including proper handling of filenames and encoding.",0.74540865,12.0
1,144,object-assign,top,0.4,"`object-assign` is a small JavaScript utility library that copies enumerable own properties from one or more source objects into a target object, similar to `Object.assign()`. It’s commonly used as a polyfill or compatibility helper in older environments.",0.4843648,18.210810810810813
1,145,abab,top,0.4,"`abab` is a small JavaScript utility library for Base64 encoding and decoding, providing `btoa` and `atob`-style helpers for environments that don’t natively support them.",0.41418865,22.933333333333337
1,146,cli-cursor,top,0.4,"**cli-cursor** is a small JavaScript library for showing, hiding, and toggling the terminal cursor in Node.js CLI applications. It’s commonly used to improve the user experience in command-line tools by controlling cursor visibility during interactive or long-running operations.",0.65090925,17.698245614035088
1,147,center-align,top,0.4,"`center-align` is a small JavaScript utility library for centering text or content horizontally, commonly used in Node.js and CLI output to align strings within a given width.",0.6460241,14.28888888888889
